0,1,2,3,4,5,6,7
llama3.1:8b,6,0,1,6.18,10,5.67,3.33
llama3.1:8b,6,0,2,6.18,10,6.46,3.143
llama3.1:8b,6,0,3,6.18,10,26.33,1.159
llama3.1:8b,6,0,4,6.18,10,10.55,3.775
llama3.1:8b,6,0,5,6.18,10,8.01,3.315
llama3.1:8b,6,0,6,6.18,10,8.89,4.277
llama3.1:8b,6,0,0,6.18,12,12.36,3.263
llama3.1:8b,6,0,1,6.18,12,14.01,3.776
llama3.1:8b,6,0,2,6.18,12,10.37,3.665
llama3.1:8b,6,0,3,6.18,12,17.76,0.873
llama3.1:8b,6,0,4,6.18,12,16.77,3.138
llama3.1:8b,6,0,5,6.18,12,8.84,4.162
llama3.1:8b,6,0,6,6.18,12,12.23,3.671
llama3.1:8b,6,1,0,5.79,0,2.56,2.247
llama3.1:8b,6,1,1,5.79,0,1.58,2.064
llama3.1:8b,6,1,2,5.79,0,1.4,2.676
llama3.1:8b,6,1,3,5.79,0,9.42,0.851
llama3.1:8b,6,1,4,5.79,0,1.91,2.501
llama3.1:8b,6,1,5,5.79,0,1.27,2.385
llama3.1:8b,6,1,6,5.79,0,1.29,2.028
llama3.1:8b,6,1,0,5.79,2,3.03,2.533
llama3.1:8b,6,1,1,5.79,2,3.21,2.721
llama3.1:8b,6,1,2,5.79,2,2.86,2.845
llama3.1:8b,6,1,3,5.79,2,9.44,0.988
llama3.1:8b,6,1,4,5.79,2,6.58,0.887
llama3.1:8b,6,1,5,5.79,2,2.77,2.721
llama3.1:8b,6,1,6,5.79,2,2.46,2.693
llama3.1:8b,6,1,0,5.79,4,4.69,2.797
llama3.1:8b,6,1,1,5.79,4,3.55,2.909
llama3.1:8b,6,1,2,5.79,4,4.57,3.048
llama3.1:8b,6,1,3,5.79,4,15.98,0.887
llama3.1:8b,6,1,4,5.79,4,7.15,1.874
llama3.1:8b,6,1,5,5.79,4,2.95,2.564
llama3.1:8b,6,1,6,5.79,4,3.64,2.879
llama3.1:8b,6,1,0,5.79,6,4.77,3.073
llama3.1:8b,6,1,1,5.79,6,3.93,2.741
llama3.1:8b,6,1,2,5.79,6,3.81,2.326
llama3.1:8b,6,1,3,5.79,6,11.5,0.881
llama3.1:8b,6,1,4,5.79,6,7.92,2.207
llama3.1:8b,6,1,5,5.79,6,3.89,3.021
llama3.1:8b,6,1,6,5.79,6,4.51,2.934
llama3.1:8b,6,1,0,5.79,8,4.96,3.005
llama3.1:8b,6,1,1,5.79,8,4.91,3.155
llama3.1:8b,6,1,2,5.79,8,5.35,3.071
llama3.1:8b,6,1,3,5.79,8,10.51,0.918
llama3.1:8b,6,1,4,5.79,8,7.76,3.229
llama3.1:8b,6,1,5,5.79,8,5.45,3.006
llama3.1:8b,6,1,6,5.79,8,5.18,2.747
llama3.1:8b,6,1,0,5.79,10,5.64,3.144
llama3.1:8b,6,1,1,5.79,10,5.4,2.835
llama3.1:8b,6,1,2,5.79,10,4.81,2.465
llama3.1:8b,6,1,3,5.79,10,10.22,1.175
llama3.1:8b,6,1,4,5.79,10,12.6,4.485
llama3.1:8b,6,1,5,5.79,10,4.87,2.475
llama3.1:8b,6,1,6,5.79,10,7.5,3.358
llama3.1:8b,6,1,0,5.79,12,9.11,3.396
llama3.1:8b,6,1,1,5.79,12,6.16,2.752
llama3.1:8b,6,1,2,5.79,12,6.01,3.045
llama3.1:8b,6,1,3,5.79,12,12.99,0.958
llama3.1:8b,6,1,4,5.79,12,11.13,2.993
llama3.1:8b,6,1,5,5.79,12,14.32,4.943
llama3.1:8b,6,1,6,5.79,12,5.65,3.213
llama3.1:8b,6,2,0,5.61,0,3.8,2.166
llama3.1:8b,6,2,1,5.61,0,3.25,2.072
llama3.1:8b,6,2,2,5.61,0,4.6,3.567
llama3.1:8b,6,2,3,5.61,0,15.52,0.859
llama3.1:8b,6,2,4,5.61,0,9.26,2.636
llama3.1:8b,6,2,5,5.61,0,3.95,3.127
llama3.1:8b,6,2,6,5.61,0,4.28,2.968
llama3.1:8b,6,2,0,5.61,2,5.03,2.755
llama3.1:8b,6,2,1,5.61,2,4.56,2.677
llama3.1:8b,6,2,2,5.61,2,4.01,2.573
llama3.1:8b,6,2,3,5.61,2,13.9,0.872
llama3.1:8b,6,2,4,5.61,2,9.93,2.203
llama3.1:8b,6,2,5,5.61,2,4.86,3.697
llama3.1:8b,6,2,6,5.61,2,4.47,3.227
llama3.1:8b,6,2,0,5.61,4,5.92,4.359
llama3.1:8b,6,2,1,5.61,4,4.94,3.416
llama3.1:8b,6,2,2,5.61,4,6.49,3.76
llama3.1:8b,6,2,3,5.61,4,11.94,0.904
llama3.1:8b,6,2,4,5.61,4,8.69,2.463
llama3.1:8b,6,2,5,5.61,4,5.23,2.882
llama3.1:8b,6,2,6,5.61,4,4.4,3.869
llama3.1:8b,6,2,0,5.61,6,6.73,3.391
llama3.1:8b,6,2,1,5.61,6,5.83,4.193
llama3.1:8b,6,2,2,5.61,6,4.73,2.833
llama3.1:8b,6,2,3,5.61,6,12.63,0.867
llama3.1:8b,6,2,4,5.61,6,12.19,1.802
llama3.1:8b,6,2,5,5.61,6,7.57,2.629
llama3.1:8b,6,2,6,5.61,6,4.3,3.593
llama3.1:8b,6,2,0,5.61,8,7.01,3.289
llama3.1:8b,6,2,1,5.61,8,5.89,3.388
llama3.1:8b,6,2,2,5.61,8,5.49,3.738
llama3.1:8b,6,2,3,5.61,8,9.9,0.904
llama3.1:8b,6,2,4,5.61,8,12.83,2.334
llama3.1:8b,6,2,5,5.61,8,6.64,3.726
llama3.1:8b,6,2,6,5.61,8,5.82,3.921
llama3.1:8b,6,2,0,5.61,10,7.38,4.076
llama3.1:8b,6,2,1,5.61,10,7.5,4.002
llama3.1:8b,6,2,2,5.61,10,5.16,3.93
llama3.1:8b,6,2,3,5.61,10,10.44,0.868
llama3.1:8b,6,2,4,5.61,10,13.43,2.805
llama3.1:8b,6,2,5,5.61,10,6.44,3.045
llama3.1:8b,6,2,6,5.61,10,7.53,3.871
llama3.1:8b,6,2,0,5.61,12,12.8,3.984
llama3.1:8b,6,2,1,5.61,12,13.38,3.051
llama3.1:8b,6,2,2,5.61,12,6.6,3.945
llama3.1:8b,6,2,3,5.61,12,13.37,0.95
llama3.1:8b,6,2,4,5.61,12,17.24,3.167
llama3.1:8b,6,2,5,5.61,12,11.68,4.145
llama3.1:8b,6,2,6,5.61,12,14.16,4.582
llama3.1:8b,8,0,0,7.91,0,2.28,1.482
llama3.1:8b,8,0,1,7.91,0,4.98,2.632
llama3.1:8b,8,0,2,7.91,0,2.81,1.535
llama3.1:8b,8,0,3,7.91,0,13.9,0.844
llama3.1:8b,8,0,4,7.91,0,6.14,2.513
llama3.1:8b,8,0,5,7.91,0,2.36,2.207
llama3.1:8b,8,0,6,7.91,0,2.77,2.419
llama3.1:8b,8,0,0,7.91,2,4.06,2.443
llama3.1:8b,8,0,1,7.91,2,5.37,2.514
llama3.1:8b,8,0,2,7.91,2,4.64,2.46
llama3.1:8b,8,0,3,7.91,2,12.94,0.807
llama3.1:8b,8,0,4,7.91,2,8.57,2.512
llama3.1:8b,8,0,5,7.91,2,4.86,2.968
llama3.1:8b,8,0,6,7.91,2,4.51,3.003
llama3.1:8b,8,0,0,7.91,4,7.61,3.142
llama3.1:8b,8,0,1,7.91,4,6.09,2.804
llama3.1:8b,8,0,2,7.91,4,5.65,2.471
llama3.1:8b,8,0,3,7.91,4,8.35,1.043
llama3.1:8b,8,0,4,7.91,4,9.46,2.174
llama3.1:8b,8,0,5,7.91,4,6.02,2.919
llama3.1:8b,8,0,6,7.91,4,6.8,3.162
llama3.1:8b,8,0,0,7.91,6,6.79,2.777
llama3.1:8b,8,0,1,7.91,6,6.84,3.274
llama3.1:8b,8,0,2,7.91,6,7.28,2.674
llama3.1:8b,8,0,3,7.91,6,18.14,0.924
llama3.1:8b,8,0,4,7.91,6,10.18,2.612
llama3.1:8b,8,0,5,7.91,6,6.62,3.112
llama3.1:8b,8,0,6,7.91,6,7.62,3.525
llama3.1:8b,8,0,0,7.91,8,7.33,3.171
llama3.1:8b,8,0,1,7.91,8,8.99,3.19
llama3.1:8b,8,0,2,7.91,8,8.14,3.091
llama3.1:8b,8,0,3,7.91,8,15.4,0.897
llama3.1:8b,8,0,4,7.91,8,11.76,2.022
llama3.1:8b,8,0,5,7.91,8,8.51,3.562
llama3.1:8b,8,0,6,7.91,8,8.55,3.616
llama3.1:8b,8,0,0,7.91,10,7.89,3.239
llama3.1:8b,8,0,1,7.91,10,11.72,3.187
llama3.1:8b,8,0,2,7.91,10,7.91,3.479
llama3.1:8b,8,0,3,7.91,10,16.43,0.916
llama3.1:8b,8,0,4,7.91,10,10.14,2.24
llama3.1:8b,8,0,5,7.91,10,8.89,3.239
llama3.1:8b,8,0,6,7.91,10,9.26,2.963
llama3.1:8b,8,0,0,7.91,12,10.06,2.8
llama3.1:8b,8,0,1,7.91,12,13.05,2.918
llama3.1:8b,8,0,2,7.91,12,11.18,2.615
llama3.1:8b,8,0,3,7.91,12,17.58,0.83
llama3.1:8b,8,0,4,7.91,12,11.64,2.28
llama3.1:8b,8,0,5,7.91,12,12.82,4.847
llama3.1:8b,8,0,6,7.91,12,10.49,4.102
llama3.1:8b,8,1,0,7.74,0,5.28,2.494
llama3.1:8b,8,1,1,7.74,0,4.35,2.249
llama3.1:8b,8,1,2,7.74,0,5.24,2.35
llama3.1:8b,8,1,3,7.74,0,12.94,0.793
llama3.1:8b,8,1,4,7.74,0,12.01,1.711
llama3.1:8b,8,1,5,7.74,0,3.72,2.299
llama3.1:8b,8,1,6,7.74,0,5.43,2.254
llama3.1:8b,8,1,0,7.74,2,4.02,2.107
llama3.1:8b,8,1,1,7.74,2,5.46,2.822
llama3.1:8b,8,1,2,7.74,2,5.28,2.124
llama3.1:8b,8,1,3,7.74,2,14.63,0.769
llama3.1:8b,8,1,4,7.74,2,6.6,3.61
llama3.1:8b,8,1,5,7.74,2,5.46,2.065
llama3.1:8b,8,1,6,7.74,2,4.35,2.408
llama3.1:8b,8,1,0,7.74,4,5.87,2.572
llama3.1:8b,8,1,1,7.74,4,8.1,3.263
llama3.1:8b,8,1,2,7.74,4,5.67,2.439
llama3.1:8b,8,1,3,7.74,4,12.41,0.825
llama3.1:8b,8,1,4,7.74,4,7.34,2.496
llama3.1:8b,8,1,5,7.74,4,6.47,2.534
llama3.1:8b,8,1,6,7.74,4,6.57,2.962
llama3.1:8b,8,1,0,7.74,6,7.86,2.664
llama3.1:8b,8,1,1,7.74,6,6.93,2.978
llama3.1:8b,8,1,2,7.74,6,7.24,3.118
llama3.1:8b,8,1,3,7.74,6,13.14,0.972
llama3.1:8b,8,1,4,7.74,6,5.5,3.383
llama3.1:8b,8,1,5,7.74,6,7.54,3.189
llama3.1:8b,8,1,6,7.74,6,7.51,3.225
llama3.1:8b,8,1,0,7.74,8,9.86,3.105
llama3.1:8b,8,1,1,7.74,8,9.43,3.138
llama3.1:8b,8,1,2,7.74,8,9.51,3.738
llama3.1:8b,8,1,3,7.74,8,18.85,1.21
llama3.1:8b,8,1,4,7.74,8,23.64,2.356
llama3.1:8b,8,1,5,7.74,8,8.06,3.332
llama3.1:8b,8,1,6,7.74,8,6.98,3.182
llama3.1:8b,8,1,0,7.74,10,9.53,2.695
llama3.1:8b,8,1,1,7.74,10,9.32,3.681
llama3.1:8b,8,1,2,7.74,10,9.92,3.709
llama3.1:8b,8,1,3,7.74,10,13.39,1.04
llama3.1:8b,8,1,4,7.74,10,9.42,4.595
llama3.1:8b,8,1,5,7.74,10,8.47,3.202
llama3.1:8b,8,1,6,7.74,10,10.76,4.012
llama3.1:8b,8,1,0,7.74,12,13.77,3.454
llama3.1:8b,8,1,1,7.74,12,12.81,3.377
llama3.1:8b,8,1,2,7.74,12,12.13,3.72
llama3.1:8b,8,1,3,7.74,12,19.51,0.934
llama3.1:8b,8,1,4,7.74,12,13.16,3.227
llama3.1:8b,8,1,5,7.74,12,13.71,5.581
llama3.1:8b,8,1,6,7.74,12,13.66,4.27
llama3.1:8b,8,2,0,8.22,0,4.07,2.113
llama3.1:8b,8,2,1,8.22,0,4.4,2.146
llama3.1:8b,8,2,2,8.22,0,5.45,2.318
llama3.1:8b,8,2,3,8.22,0,11.26,0.74
llama3.1:8b,8,2,4,8.22,0,8.03,2.727
llama3.1:8b,8,2,5,8.22,0,4.6,2.734
llama3.1:8b,8,2,6,8.22,0,4.7,2.65
llama3.1:8b,8,2,0,8.22,2,6.73,2.543
llama3.1:8b,8,2,1,8.22,2,5.41,2.427
llama3.1:8b,8,2,2,8.22,2,5.55,2.986
llama3.1:8b,8,2,3,8.22,2,18.28,0.925
llama3.1:8b,8,2,4,8.22,2,11.55,2.735
llama3.1:8b,8,2,5,8.22,2,4.6,2.74
llama3.1:8b,8,2,6,8.22,2,7.23,2.662
llama3.1:8b,8,2,0,8.22,4,6.42,3.006
llama3.1:8b,8,2,1,8.22,4,6.44,2.982
llama3.1:8b,8,2,2,8.22,4,8.88,3.11
llama3.1:8b,8,2,3,8.22,4,18.29,0.934
llama3.1:8b,8,2,4,8.22,4,11.95,2.557
llama3.1:8b,8,2,5,8.22,4,4.72,2.428
llama3.1:8b,8,2,6,8.22,4,6.73,2.528
llama3.1:8b,8,2,0,8.22,6,7.15,2.977
llama3.1:8b,8,2,1,8.22,6,7.15,2.958
llama3.1:8b,8,2,2,8.22,6,6.63,3.284
llama3.1:8b,8,2,3,8.22,6,5.82,0.762
llama3.1:8b,8,2,4,8.22,6,11.6,2.879
llama3.1:8b,8,2,5,8.22,6,7.29,2.617
llama3.1:8b,8,2,6,8.22,6,8.12,3.294
llama3.1:8b,8,2,0,8.22,8,8.08,3.216
llama3.1:8b,8,2,1,8.22,8,8.71,2.569
llama3.1:8b,8,2,2,8.22,8,7.83,3.153
llama3.1:8b,8,2,3,8.22,8,11.01,0.901
llama3.1:8b,8,2,4,8.22,8,8.18,2.682
llama3.1:8b,8,2,5,8.22,8,8.01,3.41
llama3.1:8b,8,2,6,8.22,8,8.53,3.506
llama3.1:8b,8,2,0,8.22,10,9.2,2.744
llama3.1:8b,8,2,1,8.22,10,8.42,3.369
llama3.1:8b,8,2,2,8.22,10,7.59,3.156
llama3.1:8b,8,2,3,8.22,10,16.99,0.783
llama3.1:8b,8,2,4,8.22,10,11.43,2.874
llama3.1:8b,8,2,5,8.22,10,9.77,2.958
llama3.1:8b,8,2,6,8.22,10,8.28,2.759
llama3.1:8b,8,2,0,8.22,12,11.86,2.633
llama3.1:8b,8,2,1,8.22,12,11.7,2.532
llama3.1:8b,8,2,2,8.22,12,9.94,2.558
llama3.1:8b,8,2,3,8.22,12,16.56,0.901
llama3.1:8b,8,2,4,8.22,12,15.95,7.488
llama3.1:8b,8,2,5,8.22,12,11.41,3.78
llama3.1:8b,8,2,6,8.22,12,9.04,4.297
llama3.1:8b,10,0,0,10.07,0,6.46,2.359
llama3.1:8b,10,0,1,10.07,0,3.96,1.935
llama3.1:8b,10,0,2,10.07,0,4.92,2.376
llama3.1:8b,10,0,3,10.07,0,8.47,0.827
llama3.1:8b,10,0,4,10.07,0,10.88,2.325
llama3.1:8b,10,0,5,10.07,0,2.07,2.276
llama3.1:8b,10,0,6,10.07,0,3.05,2.324
llama3.1:8b,10,0,0,10.07,2,5.01,2.113
llama3.1:8b,10,0,1,10.07,2,5.02,2.636
llama3.1:8b,10,0,2,10.07,2,5.42,2.215
llama3.1:8b,10,0,3,10.07,2,13.98,0.853
llama3.1:8b,10,0,4,10.07,2,8.07,2.357
llama3.1:8b,10,0,5,10.07,2,3.52,2.347
llama3.1:8b,10,0,6,10.07,2,4.73,2.847
llama3.1:8b,10,0,0,10.07,4,7.51,2.67
llama3.1:8b,10,0,1,10.07,4,6.31,2.485
llama3.1:8b,10,0,2,10.07,4,6.39,2.516
llama3.1:8b,10,0,3,10.07,4,9.13,0.838
llama3.1:8b,10,0,4,10.07,4,5.37,3.399
llama3.1:8b,10,0,5,10.07,4,6.45,2.085
llama3.1:8b,10,0,6,10.07,4,7.0,2.953
llama3.1:8b,10,0,0,10.07,6,8.41,3.381
llama3.1:8b,10,0,1,10.07,6,9.19,3.48
llama3.1:8b,10,0,2,10.07,6,5.11,3.405
llama3.1:8b,10,0,3,10.07,6,14.8,0.852
llama3.1:8b,10,0,4,10.07,6,10.22,1.897
llama3.1:8b,10,0,5,10.07,6,7.7,2.529
llama3.1:8b,10,0,6,10.07,6,6.72,2.257
llama3.1:8b,10,0,0,10.07,8,10.85,3.718
llama3.1:8b,10,0,1,10.07,8,8.44,2.641
llama3.1:8b,10,0,2,10.07,8,8.61,2.583
llama3.1:8b,10,0,3,10.07,8,15.22,0.827
llama3.1:8b,10,0,4,10.07,8,9.22,3.282
llama3.1:8b,10,0,5,10.07,8,8.08,2.921
llama3.1:8b,10,0,6,10.07,8,8.24,3.232
llama3.1:8b,10,0,0,10.07,10,10.01,3.648
llama3.1:8b,10,0,1,10.07,10,11.81,3.833
llama3.1:8b,10,0,2,10.07,10,7.81,3.189
llama3.1:8b,10,0,3,10.07,10,15.4,0.939
llama3.1:8b,10,0,4,10.07,10,6.58,2.15
llama3.1:8b,10,0,5,10.07,10,10.2,2.863
llama3.1:8b,10,0,6,10.07,10,9.74,3.369
llama3.1:8b,10,0,0,10.07,12,10.68,3.933
llama3.1:8b,10,0,1,10.07,12,13.0,4.612
llama3.1:8b,10,0,2,10.07,12,11.3,3.964
llama3.1:8b,10,0,3,10.07,12,12.41,1.021
llama3.1:8b,10,0,4,10.07,12,12.23,4.787
llama3.1:8b,10,0,5,10.07,12,8.46,3.446
llama3.1:8b,10,0,6,10.07,12,12.39,4.87
llama3.1:8b,10,1,0,10.1,0,5.1,2.792
llama3.1:8b,10,1,1,10.1,0,5.2,2.943
llama3.1:8b,10,1,2,10.1,0,5.52,2.07
llama3.1:8b,10,1,3,10.1,0,11.52,1.164
llama3.1:8b,10,1,4,10.1,0,11.26,2.151
llama3.1:8b,10,1,5,10.1,0,5.41,2.577
llama3.1:8b,10,1,6,10.1,0,5.45,3.169
llama3.1:8b,10,1,0,10.1,2,5.04,3.006
llama3.1:8b,10,1,1,10.1,2,5.11,2.78
llama3.1:8b,10,1,2,10.1,2,6.75,2.96
llama3.1:8b,10,1,3,10.1,2,14.65,1.127
llama3.1:8b,10,1,4,10.1,2,4.48,2.431
llama3.1:8b,10,1,5,10.1,2,5.57,2.6
llama3.1:8b,10,1,6,10.1,2,6.48,3.588
llama3.1:8b,10,1,0,10.1,4,6.03,4.277
llama3.1:8b,10,1,1,10.1,4,6.99,2.727
llama3.1:8b,10,1,2,10.1,4,6.1,2.924
llama3.1:8b,10,1,3,10.1,4,9.68,1.075
llama3.1:8b,10,1,4,10.1,4,6.32,3.64
llama3.1:8b,10,1,5,10.1,4,5.93,3.835
llama3.1:8b,10,1,6,10.1,4,6.65,4.079
llama3.1:8b,10,1,0,10.1,6,8.56,5.793
llama3.1:8b,10,1,1,10.1,6,7.51,3.133
llama3.1:8b,10,1,2,10.1,6,7.03,5.878
llama3.1:8b,10,1,3,10.1,6,8.76,1.129
llama3.1:8b,10,1,4,10.1,6,8.54,5.44
llama3.1:8b,10,1,5,10.1,6,7.69,3.861
llama3.1:8b,10,1,6,10.1,6,8.41,5.013
llama3.1:8b,10,1,0,10.1,8,8.36,3.784
llama3.1:8b,10,1,1,10.1,8,8.3,5.863
llama3.1:8b,10,1,2,10.1,8,8.51,5.176
llama3.1:8b,10,1,3,10.1,8,13.45,1.027
llama3.1:8b,10,1,4,10.1,8,12.49,3.087
llama3.1:8b,10,1,5,10.1,8,7.82,3.965
llama3.1:8b,10,1,6,10.1,8,10.07,6.347
llama3.1:8b,10,1,0,10.1,10,9.81,5.722
llama3.1:8b,10,1,1,10.1,10,9.55,3.505
llama3.1:8b,10,1,2,10.1,10,10.08,5.053
llama3.1:8b,10,1,3,10.1,10,17.89,1.025
llama3.1:8b,10,1,4,10.1,10,11.77,4.992
llama3.1:8b,10,1,5,10.1,10,9.26,4.039
llama3.1:8b,10,1,6,10.1,10,9.27,5.677
llama3.1:8b,10,1,0,10.1,12,10.67,5.476
llama3.1:8b,10,1,1,10.1,12,9.58,3.42
llama3.1:8b,10,1,2,10.1,12,9.68,4.967
llama3.1:8b,10,1,3,10.1,12,11.44,1.328
llama3.1:8b,10,1,4,10.1,12,10.64,1.782
llama3.1:8b,10,1,5,10.1,12,10.82,5.271
llama3.1:8b,10,1,6,10.1,12,10.53,5.069
llama3.1:8b,10,2,0,10.2,0,3.33,1.81
llama3.1:8b,10,2,1,10.2,0,2.84,1.8
llama3.1:8b,10,2,2,10.2,0,3.5,1.829
llama3.1:8b,10,2,3,10.2,0,16.39,0.805
llama3.1:8b,10,2,4,10.2,0,3.42,1.473
llama3.1:8b,10,2,5,10.2,0,3.43,2.166
llama3.1:8b,10,2,6,10.2,0,3.85,1.864
llama3.1:8b,10,2,0,10.2,2,5.78,2.341
llama3.1:8b,10,2,1,10.2,2,4.24,1.997
llama3.1:8b,10,2,2,10.2,2,4.1,1.983
llama3.1:8b,10,2,3,10.2,2,12.41,0.842
llama3.1:8b,10,2,4,10.2,2,10.14,3.457
llama3.1:8b,10,2,5,10.2,2,4.25,1.909
llama3.1:8b,10,2,6,10.2,2,3.85,1.823
llama3.1:8b,10,2,0,10.2,4,7.41,2.827
llama3.1:8b,10,2,1,10.2,4,6.11,2.291
llama3.1:8b,10,2,2,10.2,4,4.81,2.233
llama3.1:8b,10,2,3,10.2,4,9.86,0.943
llama3.1:8b,10,2,4,10.2,4,11.26,2.34
llama3.1:8b,10,2,5,10.2,4,5.88,2.264
llama3.1:8b,10,2,6,10.2,4,6.49,2.652
llama3.1:8b,10,2,0,10.2,6,6.85,2.651
llama3.1:8b,10,2,1,10.2,6,6.56,2.825
llama3.1:8b,10,2,2,10.2,6,6.18,2.453
llama3.1:8b,10,2,3,10.2,6,10.63,0.915
llama3.1:8b,10,2,4,10.2,6,10.89,3.281
llama3.1:8b,10,2,5,10.2,6,5.21,1.989
llama3.1:8b,10,2,6,10.2,6,7.51,2.777
llama3.1:8b,10,2,0,10.2,8,9.35,2.605
llama3.1:8b,10,2,1,10.2,8,6.93,2.376
llama3.1:8b,10,2,2,10.2,8,9.61,2.821
llama3.1:8b,10,2,3,10.2,8,17.29,0.829
llama3.1:8b,10,2,4,10.2,8,9.45,2.159
llama3.1:8b,10,2,5,10.2,8,9.84,2.893
llama3.1:8b,10,2,6,10.2,8,7.77,3.423
llama3.1:8b,10,2,0,10.2,10,10.93,2.899
llama3.1:8b,10,2,1,10.2,10,11.43,2.959
llama3.1:8b,10,2,2,10.2,10,7.31,2.74
llama3.1:8b,10,2,3,10.2,10,12.31,0.974
llama3.1:8b,10,2,4,10.2,10,10.6,2.618
llama3.1:8b,10,2,5,10.2,10,10.71,2.574
llama3.1:8b,10,2,6,10.2,10,14.39,3.782
llama3.1:8b,10,2,0,10.2,12,12.2,2.664
llama3.1:8b,10,2,1,10.2,12,13.32,3.2
llama3.1:8b,10,2,2,10.2,12,8.9,2.597
llama3.1:8b,10,2,3,10.2,12,20.48,0.9
llama3.1:8b,10,2,4,10.2,12,10.63,2.458
llama3.1:8b,10,2,5,10.2,12,13.68,5.096
llama3.1:8b,10,2,6,10.2,12,14.86,3.71
llama3.1:8b,12,0,0,11.81,0,5.55,3.69
llama3.1:8b,12,0,1,11.81,0,6.22,3.695
llama3.1:8b,12,0,2,11.81,0,6.04,3.187
llama3.1:8b,12,0,3,11.81,0,11.26,0.942
llama3.1:8b,12,0,4,11.81,0,10.35,1.643
llama3.1:8b,12,0,5,11.81,0,6.07,3.531
llama3.1:8b,12,0,6,11.81,0,5.91,4.014
llama3.1:8b,12,0,0,11.81,2,7.06,5.749
llama3.1:8b,12,0,1,11.81,2,6.09,3.792
llama3.1:8b,12,0,2,11.81,2,6.03,3.441
llama3.1:8b,12,0,3,11.81,2,9.55,1.047
llama3.1:8b,12,0,4,11.81,2,13.17,2.898
llama3.1:8b,12,0,5,11.81,2,6.82,4.911
llama3.1:8b,12,0,6,11.81,2,7.29,3.112
llama3.1:8b,12,0,0,11.81,4,9.67,6.705
llama3.1:8b,12,0,1,11.81,4,7.65,4.794
llama3.1:8b,12,0,2,11.81,4,8.12,4.928
llama3.1:8b,12,0,3,11.81,4,10.86,1.14
llama3.1:8b,12,0,4,11.81,4,6.68,4.178
llama3.1:8b,12,0,5,11.81,4,7.28,3.815
llama3.1:8b,12,0,6,11.81,4,8.45,5.518
llama3.1:8b,12,0,0,11.81,6,9.7,6.623
llama3.1:8b,12,0,1,11.81,6,7.0,5.021
llama3.1:8b,12,0,2,11.81,6,8.3,3.501
llama3.1:8b,12,0,3,11.81,6,13.93,1.134
llama3.1:8b,12,0,4,11.81,6,14.31,3.451
llama3.1:8b,12,0,5,11.81,6,8.87,3.765
llama3.1:8b,12,0,6,11.81,6,8.23,5.304
llama3.1:8b,12,0,0,11.81,8,8.94,6.402
llama3.1:8b,12,0,1,11.81,8,9.52,5.286
llama3.1:8b,12,0,2,11.81,8,9.04,3.914
llama3.1:8b,12,0,3,11.81,8,12.56,1.045
llama3.1:8b,12,0,4,11.81,8,12.06,3.73
llama3.1:8b,12,0,5,11.81,8,8.49,4.544
llama3.1:8b,12,0,6,11.81,8,9.23,5.948
llama3.1:8b,12,0,0,11.81,10,12.54,6.182
llama3.1:8b,12,0,1,11.81,10,10.33,7.72
llama3.1:8b,12,0,2,11.81,10,10.85,4.466
llama3.1:8b,12,0,3,11.81,10,16.34,1.111
llama3.1:8b,12,0,4,11.81,10,46.35,4.595
llama3.1:8b,12,0,5,11.81,10,10.9,4.642
llama3.1:8b,12,0,6,11.81,10,11.81,5.192
llama3.1:8b,12,0,0,11.81,12,12.53,6.444
llama3.1:8b,12,0,1,11.81,12,11.88,7.53
llama3.1:8b,12,0,2,11.81,12,10.3,5.005
llama3.1:8b,12,0,3,11.81,12,13.39,1.359
llama3.1:8b,12,0,4,11.81,12,10.75,3.024
llama3.1:8b,12,0,5,11.81,12,13.96,8.737
llama3.1:8b,12,0,6,11.81,12,13.82,6.395
llama3.1:8b,12,1,0,11.54,0,3.84,2.56
llama3.1:8b,12,1,1,11.54,0,4.02,2.533
llama3.1:8b,12,1,2,11.54,0,2.42,2.074
llama3.1:8b,12,1,3,11.54,0,9.55,0.969
llama3.1:8b,12,1,4,11.54,0,4.6,3.392
llama3.1:8b,12,1,5,11.54,0,3.83,2.488
llama3.1:8b,12,1,6,11.54,0,3.71,2.561
llama3.1:8b,12,1,0,11.54,2,4.61,2.883
llama3.1:8b,12,1,1,11.54,2,5.99,3.049
llama3.1:8b,12,1,2,11.54,2,4.45,3.271
llama3.1:8b,12,1,3,11.54,2,10.86,0.963
llama3.1:8b,12,1,4,11.54,2,8.53,2.002
llama3.1:8b,12,1,5,11.54,2,4.24,2.355
llama3.1:8b,12,1,6,11.54,2,3.9,2.852
llama3.1:8b,12,1,0,11.54,4,6.54,4.209
llama3.1:8b,12,1,1,11.54,4,5.9,3.618
llama3.1:8b,12,1,2,11.54,4,4.51,3.961
llama3.1:8b,12,1,3,11.54,4,13.98,1.061
llama3.1:8b,12,1,4,11.54,4,4.4,2.701
llama3.1:8b,12,1,5,11.54,4,3.98,2.647
llama3.1:8b,12,1,6,11.54,4,5.47,3.825
llama3.1:8b,12,1,0,11.54,6,6.92,3.967
llama3.1:8b,12,1,1,11.54,6,7.82,4.216
llama3.1:8b,12,1,2,11.54,6,6.18,4.32
llama3.1:8b,12,1,3,11.54,6,11.21,1.045
llama3.1:8b,12,1,4,11.54,6,13.59,2.04
llama3.1:8b,12,1,5,11.54,6,6.51,3.856
llama3.1:8b,12,1,6,11.54,6,6.66,4.577
