mistral:7b,2,1,1,6,1676708756,37740734,206,54163000,193,1546050000
mistral:7b,2,1,2,6,1757947950,62202672,234,54640000,200,1599825000
mistral:7b,2,1,3,6,1778060301,57763962,228,58629000,202,1618237000
mistral:7b,2,1,4,6,960017131,71610849,210,54477000,99,787678000
mistral:7b,2,1,5,6,1214278772,75934524,633,49217000,129,1037800000
mistral:7b,2,1,6,6,1572355718,78436504,267,60440000,170,1362451000
mistral:7b,2,1,0,8,1557899409,71041299,194,48514000,174,1394359000
mistral:7b,2,1,1,8,2024326560,77822082,206,53867000,231,1853760000
mistral:7b,2,1,2,8,1695630287,70431127,234,55091000,190,1526216000
mistral:7b,2,1,3,8,1962437187,79884476,228,58660000,222,1780128000
mistral:7b,2,1,4,8,547865132,79484401,238,59121000,46,361654000
mistral:7b,2,1,5,8,2023229074,78145373,569,49074000,229,1848413000
mistral:7b,2,1,6,8,2238630549,55720659,267,60409000,254,2049266999
mistral:7b,2,1,0,10,1776496362,64981021,195,48436000,200,1608457000
mistral:7b,2,1,1,10,2267209601,60559202,207,53586000,262,2111014999
mistral:7b,2,1,2,10,2308244572,80463206,235,54139000,265,2126188999
mistral:7b,2,1,3,10,2277536809,80820369,229,59491000,260,2086196000
mistral:7b,2,1,4,10,964016966,62122028,191,49579000,102,810017000
mistral:7b,2,1,5,10,1732641332,80893692,765,50183000,191,1546530000
mistral:7b,2,1,6,10,2223728483,73955072,268,61064000,249,2002545000
mistral:7b,2,1,0,12,924073001,80125283,195,48281000,94,746384000
mistral:7b,2,1,1,12,1830896223,76525245,207,53876000,208,1669118000
mistral:7b,2,1,2,12,1994907534,75975395,235,54669000,227,1821123000
mistral:7b,2,1,3,12,1454234513,55555173,229,58869000,161,1290491000
mistral:7b,2,1,4,12,519382656,70249109,228,58223000,44,345504000
